starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:04 2019	1571455804	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:03 2019	1571455803	0	31	31	31
Sat Oct 19 03:30:05 2019	1571455805	0	31	31	31
